OldName,NewNamespace,toolkit
DE_ConfigurationContext,exchange::de::decore,TKDE
DE_ConfigurationNode,exchange::de::decore,TKDE
DE_PluginHolder,exchange::de::decore,TKDE
DE_Provider,exchange::de::decore,TKDE
DE_ShapeFixConfigurationNode,exchange::de::decore,TKDE
DE_ValidationUtils,exchange::de::decore,TKDE
DE_Wrapper,exchange::de::decore,TKDE
DEBREP_ConfigurationNode,exchange::de::brep,TKDECascade
DEBREP_Provider,exchange::de::brep,TKDECascade
DEXCAF_ConfigurationNode,exchange::de::xcaf,TKDECascade
DEXCAF_Provider,exchange::de::xcaf,TKDECascade
DEGLTF_ConfigurationNode,exchange::de::gltf,TKDEGLTF
DEGLTF_Provider,exchange::de::gltf,TKDEGLTF
RWGltf_CafReader,exchange::gltf::rw,TKDEGLTF
RWGltf_CafWriter,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfJsonParser,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfLatePrimitiveArray,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfMaterialMap,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfOStreamWriter,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfPrimArrayData,exchange::gltf::rw,TKDEGLTF
RWGltf_GltfSceneNodeMap,exchange::gltf::rw,TKDEGLTF
RWGltf_MaterialCommon,exchange::gltf::rw,TKDEGLTF
RWGltf_MaterialMetallicRoughness,exchange::gltf::rw,TKDEGLTF
RWGltf_TriangulationReader,exchange::gltf::rw,TKDEGLTF
BRepToIGESBRep_Entity,exchange::iges::writer::brep,TKDEIGES
BRepToIGES_BREntity,exchange::iges::writer,TKDEIGES
BRepToIGES_BRShell,exchange::iges::writer,TKDEIGES
BRepToIGES_BRSolid,exchange::iges::writer,TKDEIGES
BRepToIGES_BRWire,exchange::iges::writer,TKDEIGES
DEIGES_ConfigurationNode,exchange::de::iges,TKDEIGES
DEIGES_Parameters,exchange::de::iges,TKDEIGES
DEIGES_Provider,exchange::de::iges,TKDEIGES
Geom2dToIGES_Geom2dCurve,exchange::iges::writer::geom2d,TKDEIGES
Geom2dToIGES_Geom2dEntity,exchange::iges::writer::geom2d,TKDEIGES
Geom2dToIGES_Geom2dPoint,exchange::iges::writer::geom2d,TKDEIGES
Geom2dToIGES_Geom2dVector,exchange::iges::writer::geom2d,TKDEIGES
GeomToIGES_GeomCurve,exchange::iges::writer::geom,TKDEIGES
GeomToIGES_GeomEntity,exchange::iges::writer::geom,TKDEIGES
GeomToIGES_GeomPoint,exchange::iges::writer::geom,TKDEIGES
GeomToIGES_GeomSurface,exchange::iges::writer::geom,TKDEIGES
GeomToIGES_GeomVector,exchange::iges::writer::geom,TKDEIGES
IGESAppli,exchange::iges::appli,TKDEIGES
IGESAppli_DrilledHole,exchange::iges::appli,TKDEIGES
IGESAppli_ElementResults,exchange::iges::appli,TKDEIGES
IGESAppli_FiniteElement,exchange::iges::appli,TKDEIGES
IGESAppli_Flow,exchange::iges::appli,TKDEIGES
IGESAppli_FlowLineSpec,exchange::iges::appli,TKDEIGES
IGESAppli_GeneralModule,exchange::iges::appli,TKDEIGES
IGESAppli_LevelFunction,exchange::iges::appli,TKDEIGES
IGESAppli_LevelToPWBLayerMap,exchange::iges::appli,TKDEIGES
IGESAppli_LineWidening,exchange::iges::appli,TKDEIGES
IGESAppli_NodalConstraint,exchange::iges::appli,TKDEIGES
IGESAppli_NodalDisplAndRot,exchange::iges::appli,TKDEIGES
IGESAppli_NodalResults,exchange::iges::appli,TKDEIGES
IGESAppli_Node,exchange::iges::appli,TKDEIGES
IGESAppli_PWBArtworkStackup,exchange::iges::appli,TKDEIGES
IGESAppli_PWBDrilledHole,exchange::iges::appli,TKDEIGES
IGESAppli_PartNumber,exchange::iges::appli,TKDEIGES
IGESAppli_PinNumber,exchange::iges::appli,TKDEIGES
IGESAppli_PipingFlow,exchange::iges::appli,TKDEIGES
IGESAppli_Protocol,exchange::iges::appli,TKDEIGES
IGESAppli_ReadWriteModule,exchange::iges::appli,TKDEIGES
IGESAppli_ReferenceDesignator,exchange::iges::appli,TKDEIGES
IGESAppli_RegionRestriction,exchange::iges::appli,TKDEIGES
IGESAppli_SpecificModule,exchange::iges::appli,TKDEIGES
IGESAppli_ToolDrilledHole,exchange::iges::appli,TKDEIGES
IGESAppli_ToolElementResults,exchange::iges::appli,TKDEIGES
IGESAppli_ToolFiniteElement,exchange::iges::appli,TKDEIGES
IGESAppli_ToolFlow,exchange::iges::appli,TKDEIGES
IGESAppli_ToolFlowLineSpec,exchange::iges::appli,TKDEIGES
IGESAppli_ToolLevelFunction,exchange::iges::appli,TKDEIGES
IGESAppli_ToolLevelToPWBLayerMap,exchange::iges::appli,TKDEIGES
IGESAppli_ToolLineWidening,exchange::iges::appli,TKDEIGES
IGESAppli_ToolNodalConstraint,exchange::iges::appli,TKDEIGES
IGESAppli_ToolNodalDisplAndRot,exchange::iges::appli,TKDEIGES
IGESAppli_ToolNodalResults,exchange::iges::appli,TKDEIGES
IGESAppli_ToolNode,exchange::iges::appli,TKDEIGES
IGESAppli_ToolPWBArtworkStackup,exchange::iges::appli,TKDEIGES
IGESAppli_ToolPWBDrilledHole,exchange::iges::appli,TKDEIGES
IGESAppli_ToolPartNumber,exchange::iges::appli,TKDEIGES
IGESAppli_ToolPinNumber,exchange::iges::appli,TKDEIGES
IGESAppli_ToolPipingFlow,exchange::iges::appli,TKDEIGES
IGESAppli_ToolReferenceDesignator,exchange::iges::appli,TKDEIGES
IGESAppli_ToolRegionRestriction,exchange::iges::appli,TKDEIGES
IGESBasic,exchange::iges::basic,TKDEIGES
IGESBasic_AssocGroupType,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalRefFile,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalRefFileIndex,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalRefFileName,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalRefLibName,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalRefName,exchange::iges::basic,TKDEIGES
IGESBasic_ExternalReferenceFile,exchange::iges::basic,TKDEIGES
IGESBasic_GeneralModule,exchange::iges::basic,TKDEIGES
IGESBasic_Group,exchange::iges::basic,TKDEIGES
IGESBasic_GroupWithoutBackP,exchange::iges::basic,TKDEIGES
IGESBasic_HArray1OfHArray1OfIGESEntity,exchange::iges::basic,TKDEIGES
IGESBasic_HArray1OfHArray1OfInteger,exchange::iges::basic,TKDEIGES
IGESBasic_HArray1OfHArray1OfReal,exchange::iges::basic,TKDEIGES
IGESBasic_HArray1OfHArray1OfXY,exchange::iges::basic,TKDEIGES
IGESBasic_HArray1OfHArray1OfXYZ,exchange::iges::basic,TKDEIGES
IGESBasic_Hierarchy,exchange::iges::basic,TKDEIGES
IGESBasic_Name,exchange::iges::basic,TKDEIGES
IGESBasic_OrderedGroup,exchange::iges::basic,TKDEIGES
IGESBasic_OrderedGroupWithoutBackP,exchange::iges::basic,TKDEIGES
IGESBasic_Protocol,exchange::iges::basic,TKDEIGES
IGESBasic_ReadWriteModule,exchange::iges::basic,TKDEIGES
IGESBasic_SingleParent,exchange::iges::basic,TKDEIGES
IGESBasic_SingularSubfigure,exchange::iges::basic,TKDEIGES
IGESBasic_SpecificModule,exchange::iges::basic,TKDEIGES
IGESBasic_SubfigureDef,exchange::iges::basic,TKDEIGES
IGESBasic_ToolAssocGroupType,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalRefFile,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalRefFileIndex,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalRefFileName,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalRefLibName,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalRefName,exchange::iges::basic,TKDEIGES
IGESBasic_ToolExternalReferenceFile,exchange::iges::basic,TKDEIGES
IGESBasic_ToolGroup,exchange::iges::basic,TKDEIGES
IGESBasic_ToolGroupWithoutBackP,exchange::iges::basic,TKDEIGES
IGESBasic_ToolHierarchy,exchange::iges::basic,TKDEIGES
IGESBasic_ToolName,exchange::iges::basic,TKDEIGES
IGESBasic_ToolOrderedGroup,exchange::iges::basic,TKDEIGES
IGESBasic_ToolOrderedGroupWithoutBackP,exchange::iges::basic,TKDEIGES
IGESBasic_ToolSingleParent,exchange::iges::basic,TKDEIGES
IGESBasic_ToolSingularSubfigure,exchange::iges::basic,TKDEIGES
IGESBasic_ToolSubfigureDef,exchange::iges::basic,TKDEIGES
IGESCAFControl,exchange::iges::xde,TKDEIGES
IGESCAFControl_Reader,exchange::iges::xde,TKDEIGES
IGESCAFControl_Writer,exchange::iges::xde,TKDEIGES
IGESControl_ActorWrite,exchange::iges::control,TKDEIGES
IGESControl_AlgoContainer,exchange::iges::control,TKDEIGES
IGESControl_Controller,exchange::iges::control,TKDEIGES
IGESControl_IGESBoundary,exchange::iges::control,TKDEIGES
IGESControl_Reader,exchange::iges::control,TKDEIGES
IGESControl_ToolContainer,exchange::iges::control,TKDEIGES
IGESControl_Writer,exchange::iges::control,TKDEIGES
IGESConvGeom,exchange::iges::convert,TKDEIGES
IGESConvGeom_GeomBuilder,exchange::iges::convert,TKDEIGES
IGESData,exchange::iges::data,TKDEIGES
IGESData_BasicEditor,exchange::iges::data,TKDEIGES
IGESData_ColorEntity,exchange::iges::data,TKDEIGES
IGESData_DefSwitch,exchange::iges::data,TKDEIGES
IGESData_DefaultGeneral,exchange::iges::data,TKDEIGES
IGESData_DefaultSpecific,exchange::iges::data,TKDEIGES
IGESData_DirChecker,exchange::iges::data,TKDEIGES
IGESData_DirPart,exchange::iges::data,TKDEIGES
IGESData_FileProtocol,exchange::iges::data,TKDEIGES
IGESData_FileRecognizer,exchange::iges::data,TKDEIGES
IGESData_FreeFormatEntity,exchange::iges::data,TKDEIGES
IGESData_GeneralModule,exchange::iges::data,TKDEIGES
IGESData_GlobalNodeOfSpecificLib,exchange::iges::data,TKDEIGES
IGESData_GlobalNodeOfWriterLib,exchange::iges::data,TKDEIGES
IGESData_GlobalSection,exchange::iges::data,TKDEIGES
IGESData_IGESDumper,exchange::iges::data,TKDEIGES
IGESData_IGESEntity,exchange::iges::data,TKDEIGES
IGESData_IGESModel,exchange::iges::data,TKDEIGES
IGESData_IGESReaderData,exchange::iges::data,TKDEIGES
IGESData_IGESReaderTool,exchange::iges::data,TKDEIGES
IGESData_IGESType,exchange::iges::data,TKDEIGES
IGESData_IGESWriter,exchange::iges::data,TKDEIGES
IGESData_LabelDisplayEntity,exchange::iges::data,TKDEIGES
IGESData_LevelListEntity,exchange::iges::data,TKDEIGES
IGESData_LineFontEntity,exchange::iges::data,TKDEIGES
IGESData_NameEntity,exchange::iges::data,TKDEIGES
IGESData_NodeOfSpecificLib,exchange::iges::data,TKDEIGES
IGESData_NodeOfWriterLib,exchange::iges::data,TKDEIGES
IGESData_ParamCursor,exchange::iges::data,TKDEIGES
IGESData_ParamReader,exchange::iges::data,TKDEIGES
IGESData_Protocol,exchange::iges::data,TKDEIGES
IGESData_ReadWriteModule,exchange::iges::data,TKDEIGES
IGESData_SingleParentEntity,exchange::iges::data,TKDEIGES
IGESData_SpecificLib,exchange::iges::data,TKDEIGES
IGESData_SpecificModule,exchange::iges::data,TKDEIGES
IGESData_ToolLocation,exchange::iges::data,TKDEIGES
IGESData_TransfEntity,exchange::iges::data,TKDEIGES
IGESData_UndefinedEntity,exchange::iges::data,TKDEIGES
IGESData_ViewKindEntity,exchange::iges::data,TKDEIGES
IGESData_WriterLib,exchange::iges::data,TKDEIGES
IGESDefs,exchange::iges::definitions,TKDEIGES
IGESDefs_AssociativityDef,exchange::iges::definitions,TKDEIGES
IGESDefs_AttributeDef,exchange::iges::definitions,TKDEIGES
IGESDefs_AttributeTable,exchange::iges::definitions,TKDEIGES
IGESDefs_GeneralModule,exchange::iges::definitions,TKDEIGES
IGESDefs_GenericData,exchange::iges::definitions,TKDEIGES
IGESDefs_HArray1OfHArray1OfTextDisplayTemplate,exchange::iges::definitions,TKDEIGES
IGESDefs_MacroDef,exchange::iges::definitions,TKDEIGES
IGESDefs_Protocol,exchange::iges::definitions,TKDEIGES
IGESDefs_ReadWriteModule,exchange::iges::definitions,TKDEIGES
IGESDefs_SpecificModule,exchange::iges::definitions,TKDEIGES
IGESDefs_TabularData,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolAssociativityDef,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolAttributeDef,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolAttributeTable,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolGenericData,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolMacroDef,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolTabularData,exchange::iges::definitions,TKDEIGES
IGESDefs_ToolUnitsData,exchange::iges::definitions,TKDEIGES
IGESDefs_UnitsData,exchange::iges::definitions,TKDEIGES
IGESDimen,exchange::iges::dimension,TKDEIGES
IGESDimen_AngularDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_BasicDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_CenterLine,exchange::iges::dimension,TKDEIGES
IGESDimen_CurveDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_DiameterDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_DimensionDisplayData,exchange::iges::dimension,TKDEIGES
IGESDimen_DimensionTolerance,exchange::iges::dimension,TKDEIGES
IGESDimen_DimensionUnits,exchange::iges::dimension,TKDEIGES
IGESDimen_DimensionedGeometry,exchange::iges::dimension,TKDEIGES
IGESDimen_FlagNote,exchange::iges::dimension,TKDEIGES
IGESDimen_GeneralLabel,exchange::iges::dimension,TKDEIGES
IGESDimen_GeneralModule,exchange::iges::dimension,TKDEIGES
IGESDimen_GeneralNote,exchange::iges::dimension,TKDEIGES
IGESDimen_GeneralSymbol,exchange::iges::dimension,TKDEIGES
IGESDimen_LeaderArrow,exchange::iges::dimension,TKDEIGES
IGESDimen_LinearDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_NewDimensionedGeometry,exchange::iges::dimension,TKDEIGES
IGESDimen_NewGeneralNote,exchange::iges::dimension,TKDEIGES
IGESDimen_OrdinateDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_PointDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_Protocol,exchange::iges::dimension,TKDEIGES
IGESDimen_RadiusDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ReadWriteModule,exchange::iges::dimension,TKDEIGES
IGESDimen_Section,exchange::iges::dimension,TKDEIGES
IGESDimen_SectionedArea,exchange::iges::dimension,TKDEIGES
IGESDimen_SpecificModule,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolAngularDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolBasicDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolCenterLine,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolCurveDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolDiameterDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolDimensionDisplayData,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolDimensionTolerance,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolDimensionUnits,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolDimensionedGeometry,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolFlagNote,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolGeneralLabel,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolGeneralNote,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolGeneralSymbol,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolLeaderArrow,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolLinearDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolNewDimensionedGeometry,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolNewGeneralNote,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolOrdinateDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolPointDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolRadiusDimension,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolSection,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolSectionedArea,exchange::iges::dimension,TKDEIGES
IGESDimen_ToolWitnessLine,exchange::iges::dimension,TKDEIGES
IGESDimen_WitnessLine,exchange::iges::dimension,TKDEIGES
IGESDraw,exchange::iges::drawing,TKDEIGES
IGESDraw_CircArraySubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_ConnectPoint,exchange::iges::drawing,TKDEIGES
IGESDraw_Drawing,exchange::iges::drawing,TKDEIGES
IGESDraw_DrawingWithRotation,exchange::iges::drawing,TKDEIGES
IGESDraw_GeneralModule,exchange::iges::drawing,TKDEIGES
IGESDraw_LabelDisplay,exchange::iges::drawing,TKDEIGES
IGESDraw_NetworkSubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_NetworkSubfigureDef,exchange::iges::drawing,TKDEIGES
IGESDraw_PerspectiveView,exchange::iges::drawing,TKDEIGES
IGESDraw_Planar,exchange::iges::drawing,TKDEIGES
IGESDraw_Protocol,exchange::iges::drawing,TKDEIGES
IGESDraw_ReadWriteModule,exchange::iges::drawing,TKDEIGES
IGESDraw_RectArraySubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_SegmentedViewsVisible,exchange::iges::drawing,TKDEIGES
IGESDraw_SpecificModule,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolCircArraySubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolConnectPoint,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolDrawing,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolDrawingWithRotation,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolLabelDisplay,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolNetworkSubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolNetworkSubfigureDef,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolPerspectiveView,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolPlanar,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolRectArraySubfigure,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolSegmentedViewsVisible,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolView,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolViewsVisible,exchange::iges::drawing,TKDEIGES
IGESDraw_ToolViewsVisibleWithAttr,exchange::iges::drawing,TKDEIGES
IGESDraw_View,exchange::iges::drawing,TKDEIGES
IGESDraw_ViewsVisible,exchange::iges::drawing,TKDEIGES
IGESDraw_ViewsVisibleWithAttr,exchange::iges::drawing,TKDEIGES
IGESGeom,exchange::iges::geometry,TKDEIGES
IGESGeom_BSplineCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_BSplineSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_Boundary,exchange::iges::geometry,TKDEIGES
IGESGeom_BoundedSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_CircularArc,exchange::iges::geometry,TKDEIGES
IGESGeom_CompositeCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_ConicArc,exchange::iges::geometry,TKDEIGES
IGESGeom_CopiousData,exchange::iges::geometry,TKDEIGES
IGESGeom_CurveOnSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_Direction,exchange::iges::geometry,TKDEIGES
IGESGeom_Flash,exchange::iges::geometry,TKDEIGES
IGESGeom_GeneralModule,exchange::iges::geometry,TKDEIGES
IGESGeom_Line,exchange::iges::geometry,TKDEIGES
IGESGeom_OffsetCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_OffsetSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_Plane,exchange::iges::geometry,TKDEIGES
IGESGeom_Point,exchange::iges::geometry,TKDEIGES
IGESGeom_Protocol,exchange::iges::geometry,TKDEIGES
IGESGeom_ReadWriteModule,exchange::iges::geometry,TKDEIGES
IGESGeom_RuledSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_SpecificModule,exchange::iges::geometry,TKDEIGES
IGESGeom_SplineCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_SplineSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_SurfaceOfRevolution,exchange::iges::geometry,TKDEIGES
IGESGeom_TabulatedCylinder,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolBSplineCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolBSplineSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolBoundary,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolBoundedSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolCircularArc,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolCompositeCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolConicArc,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolCopiousData,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolCurveOnSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolDirection,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolFlash,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolLine,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolOffsetCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolOffsetSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolPlane,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolPoint,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolRuledSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolSplineCurve,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolSplineSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolSurfaceOfRevolution,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolTabulatedCylinder,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolTransformationMatrix,exchange::iges::geometry,TKDEIGES
IGESGeom_ToolTrimmedSurface,exchange::iges::geometry,TKDEIGES
IGESGeom_TransformationMatrix,exchange::iges::geometry,TKDEIGES
IGESGeom_TrimmedSurface,exchange::iges::geometry,TKDEIGES
IGESGraph,exchange::iges::graph,TKDEIGES
IGESGraph_Color,exchange::iges::graph,TKDEIGES
IGESGraph_DefinitionLevel,exchange::iges::graph,TKDEIGES
IGESGraph_DrawingSize,exchange::iges::graph,TKDEIGES
IGESGraph_DrawingUnits,exchange::iges::graph,TKDEIGES
IGESGraph_GeneralModule,exchange::iges::graph,TKDEIGES
IGESGraph_HighLight,exchange::iges::graph,TKDEIGES
IGESGraph_IntercharacterSpacing,exchange::iges::graph,TKDEIGES
IGESGraph_LineFontDefPattern,exchange::iges::graph,TKDEIGES
IGESGraph_LineFontDefTemplate,exchange::iges::graph,TKDEIGES
IGESGraph_LineFontPredefined,exchange::iges::graph,TKDEIGES
IGESGraph_NominalSize,exchange::iges::graph,TKDEIGES
IGESGraph_Pick,exchange::iges::graph,TKDEIGES
IGESGraph_Protocol,exchange::iges::graph,TKDEIGES
IGESGraph_ReadWriteModule,exchange::iges::graph,TKDEIGES
IGESGraph_SpecificModule,exchange::iges::graph,TKDEIGES
IGESGraph_TextDisplayTemplate,exchange::iges::graph,TKDEIGES
IGESGraph_TextFontDef,exchange::iges::graph,TKDEIGES
IGESGraph_ToolColor,exchange::iges::graph,TKDEIGES
IGESGraph_ToolDefinitionLevel,exchange::iges::graph,TKDEIGES
IGESGraph_ToolDrawingSize,exchange::iges::graph,TKDEIGES
IGESGraph_ToolDrawingUnits,exchange::iges::graph,TKDEIGES
IGESGraph_ToolHighLight,exchange::iges::graph,TKDEIGES
IGESGraph_ToolIntercharacterSpacing,exchange::iges::graph,TKDEIGES
IGESGraph_ToolLineFontDefPattern,exchange::iges::graph,TKDEIGES
IGESGraph_ToolLineFontDefTemplate,exchange::iges::graph,TKDEIGES
IGESGraph_ToolLineFontPredefined,exchange::iges::graph,TKDEIGES
IGESGraph_ToolNominalSize,exchange::iges::graph,TKDEIGES
IGESGraph_ToolPick,exchange::iges::graph,TKDEIGES
IGESGraph_ToolTextDisplayTemplate,exchange::iges::graph,TKDEIGES
IGESGraph_ToolTextFontDef,exchange::iges::graph,TKDEIGES
IGESGraph_ToolUniformRectGrid,exchange::iges::graph,TKDEIGES
IGESGraph_UniformRectGrid,exchange::iges::graph,TKDEIGES
IGESSelect,exchange::iges::select,TKDEIGES
IGESSelect_Activator,exchange::iges::select,TKDEIGES
IGESSelect_AddFileComment,exchange::iges::select,TKDEIGES
IGESSelect_AddGroup,exchange::iges::select,TKDEIGES
